account_id,subscription_id,company_name,company_email,transaction_amount,transaction_date
acc_1265,sub_50340,Company_374,contact_374@ex.com,1266.1,2024-11-01
acc_816,sub_53796,Company_150,contact_150@ex.com,79.2,2024-10-24
acc_595,sub_50774,Company_117,contact_117@ex.com,1278.7,2024-06-07
acc_995,sub_52549,Company_370,contact_370@ex.com,1.0,2023-08-16
acc_223,sub_50283,Company_311,contact_311@ex.com,653.73,2023-05-06
acc_779,sub_51425,Company_34,contact_34@exa.com,1271.89,2023-08-29
acc_1160,sub_53637,Company_367,contact_367@ex.com,912.41,2023-07-09
acc_189,sub_53796,Company_150,contact_150@ex.com,161.88,2024-10-16
acc_10,sub_51044,Company_167,contact_167@ex.com,158.21,2023-01-24
acc_535,sub_52771,Company_354,contact_354@ex.com,336.24,2024-10-16
acc_1252,sub_51905,Company_57,contact_57@exa.com,1464.08,2023-03-04
acc_1075,sub_52882,Company_128,contact_128@ex.com,635.52,2024-07-15
acc_1088,sub_50109,Company_353,contact_353@ex.com,1210.8,2023-09-04
acc_1080,sub_51386,Company_318,contact_318@ex.com,1.0,2024-01-14
acc_722,sub_53655,Company_200,contact_200@ex.com,1.0,2024-10-22
acc_460,sub_53880,Company_298,contact_298@ex.com,652.19,2023-11-25
acc_1298,sub_51076,Company_81,contact_81@exa.com,851.52,2024-01-18
acc_1256,sub_53135,Company_146,contact_146@ex.com,684.45,2024-08-01
acc_1457,sub_53161,Company_316,contact_316@ex.com,735.01,2023-05-17
acc_599,sub_51431,Company_13,alt_13@example.com,1384.52,2024-10-09
acc_1328,sub_52379,Company_10,contact_10@exa.com,1475.6,2023-11-07
acc_788,sub_50872,Company_43,contact_43@exa.com,804.69,2024-05-03
acc_827,sub_51337,Company_175,contact_175@ex.com,782.39,2024-08-22
acc_1377,sub_52026,Company_221,contact_221@ex.com,801.44,2023-03-05
acc_1419,sub_53304,Company_28,contact_28@exa.com,1336.95,2024-04-08
acc_1313,sub_52140,Company_296,contact_296@ex.com,1.0,2024-05-07
acc_372,sub_53794,Company_3,alt_3@example.com,1149.18,2023-08-27
acc_1048,sub_50232,Company_116,contact_116@ex.com,178.35,2024-06-26
acc_1113,sub_50023,Company_31,alt_31@example.com,1290.63,2024-03-25
acc_1382,sub_52139,Company_219,contact_219@ex.com,1.0,2024-09-01
acc_765,sub_51071,Company_289,contact_289@ex.com,180.3,2024-09-08
acc_456,sub_53698,Company_256,contact_256@ex.com,1025.4,2023-06-12
acc_581,sub_53290,Company_246,contact_246@ex.com,630.84,2023-03-14
acc_1463,sub_52644,Company_166,contact_166@ex.com,970.92,2024-09-23
acc_317,sub_52430,Company_236,contact_236@ex.com,706.96,2023-06-25
acc_900,sub_50886,Company_105,contact_105@ex.com,1.0,2023-01-21
acc_18,sub_53592,Company_169,contact_169@ex.com,1.0,2024-09-29
acc_754,sub_53937,Company_370,contact_370@ex.com,1.0,2024-10-18
acc_996,sub_53470,Company_58,contact_58@exa.com,539.28,2023-02-26
acc_418,sub_51500,Company_119,contact_119@ex.com,1.0,2023-02-12
acc_1472,sub_52304,Company_392,contact_392@ex.com,383.61,2023-03-20
acc_1401,sub_50906,Company_334,contact_334@ex.com,954.19,2023-03-08
acc_639,sub_51181,Company_325,contact_325@ex.com,1.0,2023-10-08
acc_222,sub_53237,Company_59,contact_59@exa.com,940.23,2024-05-08
acc_1455,sub_50645,Company_210,contact_210@ex.com,855.3,2024-11-03
acc_146,sub_51183,Company_228,contact_228@ex.com,993.5,2023-08-05
acc_1010,sub_51750,Company_396,contact_396@ex.com,505.6,2023-01-15
acc_1164,sub_51587,Company_243,contact_243@ex.com,1.0,2023-08-16
acc_1453,sub_50629,Company_70,contact_70@exa.com,1100.41,2024-06-20
acc_1212,sub_53655,Company_200,contact_200@ex.com,413.93,2023-03-14
acc_188,sub_53933,Company_322,contact_322@ex.com,694.97,2023-07-14
acc_70,sub_53623,Company_364,contact_364@ex.com,1.0,2024-12-24
acc_58,sub_51984,Company_217,contact_217@ex.com,936.28,2023-04-14
acc_542,sub_52166,Company_122,contact_122@ex.com,629.92,2024-04-14
acc_117,sub_52420,Company_56,contact_56@exa.com,836.8,2024-05-02
acc_1430,sub_53275,Company_144,contact_144@ex.com,366.51,2023-08-10
acc_1305,sub_53977,Company_1,alt_1@example.com,176.26,2024-03-02
acc_1170,sub_53284,Company_76,contact_76@exa.com,1196.09,2024-04-03
acc_1249,sub_51413,Company_8,alt_8@example.com,270.7,2023-11-13
acc_97,sub_51694,Company_36,contact_36@exa.com,144.82,2023-01-17
acc_819,sub_53970,Company_130,contact_130@ex.com,963.15,2024-10-29
acc_907,sub_53337,Company_161,contact_161@ex.com,716.56,2023-02-22
acc_1218,sub_50006,Company_112,contact_112@ex.com,1.0,2023-02-26
acc_1052,sub_50258,Company_72,contact_72@exa.com,338.81,2024-01-15
acc_1384,sub_52579,Company_3,alt_3@example.com,1039.81,2024-02-12
acc_147,sub_51561,Company_252,contact_252@ex.com,825.38,2024-01-22
acc_7,sub_50384,Company_398,contact_398@ex.com,799.44,2023-12-13
acc_500,sub_53221,Company_247,contact_247@ex.com,1.0,2023-02-11
acc_13,sub_50410,Company_179,contact_179@ex.com,1.0,2023-05-24
acc_1485,sub_50542,Company_204,contact_204@ex.com,192.74,2024-12-20
acc_1147,sub_51621,Company_226,contact_226@ex.com,1.0,2024-09-20
acc_653,sub_50171,Company_169,contact_169@ex.com,161.78,2023-02-06
acc_157,sub_50499,Company_52,contact_52@exa.com,1146.83,2024-07-13
acc_140,sub_53721,Company_115,contact_115@ex.com,1.0,2024-08-02
acc_551,sub_50802,Company_21,contact_21@exa.com,1094.9,2023-04-25
acc_783,sub_50021,Company_273,contact_273@ex.com,1.0,2024-03-22
acc_1062,sub_52523,Company_344,contact_344@ex.com,1.0,2023-03-08
acc_226,sub_50162,Company_25,alt_25@example.com,436.79,2023-11-09
acc_168,sub_50325,Company_147,contact_147@ex.com,1.0,2024-03-11
acc_368,sub_50939,Company_167,contact_167@ex.com,846.79,2023-06-05
acc_230,sub_51486,Company_232,contact_232@ex.com,859.78,2023-09-21
acc_277,sub_53166,Company_263,contact_263@ex.com,1.0,2024-08-27
acc_675,sub_53837,Company_358,contact_358@ex.com,770.17,2024-01-31
acc_887,sub_50497,Company_128,contact_128@ex.com,680.18,2023-04-22
acc_993,sub_50257,Company_115,contact_115@ex.com,49.25,2023-06-09
acc_670,sub_53328,Company_33,alt_33@example.com,394.71,2023-11-05
acc_1219,sub_53222,Company_257,contact_257@ex.com,597.9,2023-12-01
acc_322,sub_50147,Company_263,contact_263@ex.com,1.0,2023-06-10
acc_1467,sub_53690,Company_222,contact_222@ex.com,143.77,2024-06-14
acc_291,sub_52717,Company_289,contact_289@ex.com,1.0,2023-09-27
acc_1075,sub_52607,Company_63,contact_63@exa.com,94.59,2024-12-13
acc_708,sub_51911,Company_264,contact_264@ex.com,934.18,2023-12-03
acc_350,sub_50008,Company_357,contact_357@ex.com,455.71,2023-09-15
acc_284,sub_52665,Company_45,contact_45@exa.com,640.02,2023-09-08
acc_768,sub_53952,Company_71,contact_71@exa.com,285.57,2023-04-29
acc_949,sub_52701,Company_201,contact_201@ex.com,951.45,2023-10-22
acc_907,sub_52061,Company_196,contact_196@ex.com,756.65,2023-05-08
acc_1406,sub_53456,Company_92,contact_92@exa.com,1443.3,2023-06-07
acc_423,sub_52827,Company_133,contact_133@ex.com,931.1,2024-10-14
acc_30,sub_50533,Company_93,contact_93@exa.com,367.96,2024-06-20
acc_921,sub_51701,Company_155,contact_155@ex.com,649.46,2024-04-18
acc_630,sub_51147,Company_229,contact_229@ex.com,786.73,2023-06-21
acc_1046,sub_50728,Company_272,contact_272@ex.com,1.0,2024-07-21
acc_1022,sub_50044,Company_0,contact_0@exam.com,1369.79,2024-09-21
acc_90,sub_50253,Company_361,contact_361@ex.com,1.0,2023-11-03
acc_886,sub_52507,Company_23,contact_23@exa.com,360.98,2024-12-15
acc_792,sub_52369,Company_32,contact_32@exa.com,637.78,2024-04-04
acc_895,sub_53103,Company_38,contact_38@exa.com,278.46,2024-01-23
acc_1296,sub_50129,Company_373,contact_373@ex.com,251.86,2024-12-27
acc_890,sub_52493,Company_12,alt_12@example.com,1419.3,2023-11-16
acc_1250,sub_53458,Company_7,alt_7@example.com,905.36,2024-10-14
acc_527,sub_50170,Company_78,contact_78@exa.com,1192.17,2024-05-19
acc_850,sub_50503,Company_113,contact_113@ex.com,460.75,2024-09-01
acc_527,sub_51342,Company_365,contact_365@ex.com,1.0,2023-11-25
acc_1029,sub_52613,Company_71,contact_71@exa.com,1276.08,2023-11-08
acc_834,sub_53724,Company_194,contact_194@ex.com,529.38,2024-04-17
acc_242,sub_52936,Company_218,contact_218@ex.com,382.77,2024-10-10
acc_228,sub_51844,Company_91,contact_91@exa.com,529.97,2023-09-18
acc_954,sub_50685,Company_4,alt_4@example.com,762.94,2024-08-18
acc_1302,sub_50867,Company_285,contact_285@ex.com,1.0,2024-06-17
acc_951,sub_53722,Company_0,alt_0@example.com,1159.23,2023-05-30
acc_356,sub_53839,Company_19,alt_19@example.com,1212.62,2024-01-22
acc_657,sub_51745,Company_46,contact_46@exa.com,400.45,2024-07-01
acc_593,sub_52586,Company_388,contact_388@ex.com,209.57,2023-11-09
acc_1217,sub_53147,Company_338,contact_338@ex.com,1.0,2023-10-24
acc_1411,sub_51754,Company_136,contact_136@ex.com,471.92,2024-10-05
acc_1327,sub_51126,Company_218,contact_218@ex.com,106.73,2023-01-31
acc_58,sub_52949,Company_246,contact_246@ex.com,249.88,2023-04-13
acc_1154,sub_51336,Company_214,contact_214@ex.com,454.95,2023-07-26
acc_1133,sub_52269,Company_16,contact_16@exa.com,274.86,2023-08-09
acc_510,sub_50558,Company_290,contact_290@ex.com,472.37,2023-12-07
acc_502,sub_52962,Company_16,alt_16@example.com,343.18,2024-02-01
acc_1055,sub_51708,Company_345,contact_345@ex.com,1217.4,2023-05-16
acc_1073,sub_53171,Company_336,contact_336@ex.com,906.03,2024-03-01
acc_748,sub_53342,Company_195,contact_195@ex.com,1.0,2024-11-17
acc_622,sub_51509,Company_104,contact_104@ex.com,915.09,2024-10-11
acc_1361,sub_50609,Company_196,contact_196@ex.com,27.84,2023-08-15
acc_1434,sub_53445,Company_223,contact_223@ex.com,929.83,2023-01-01
acc_414,sub_50463,Company_292,contact_292@ex.com,364.49,2024-10-12
acc_1309,sub_51911,Company_264,contact_264@ex.com,607.14,2024-09-18
acc_749,sub_50319,Company_125,contact_125@ex.com,1.0,2024-05-08
acc_17,sub_53976,Company_141,contact_141@ex.com,166.96,2023-11-15
acc_183,sub_53590,Company_230,contact_230@ex.com,190.5,2023-03-22
acc_1083,sub_51458,Company_23,contact_23@exa.com,179.77,2024-01-25
acc_315,sub_53431,Company_123,contact_123@ex.com,333.56,2023-12-29
acc_1249,sub_50996,Company_70,contact_70@exa.com,424.52,2024-07-15
acc_232,sub_50300,Company_196,contact_196@ex.com,550.12,2024-04-18
acc_1480,sub_53585,Company_182,contact_182@ex.com,1.0,2023-12-12
acc_1182,sub_50159,Company_341,contact_341@ex.com,1.0,2024-01-21
acc_1230,sub_50827,Company_229,contact_229@ex.com,683.76,2024-10-14
acc_47,sub_51492,Company_257,contact_257@ex.com,566.3,2024-03-25
acc_1241,sub_53359,Company_45,contact_45@exa.com,1134.74,2023-05-21
acc_760,sub_50494,Company_292,contact_292@ex.com,115.24,2024-11-02
acc_1237,sub_53844,Company_152,contact_152@ex.com,843.86,2023-04-05
acc_63,sub_50254,Company_36,contact_36@exa.com,973.8,2023-09-29
acc_453,sub_51207,Company_18,contact_18@exa.com,42.39,2023-05-23
acc_1000,sub_51881,Company_179,contact_179@ex.com,353.43,2023-01-15
acc_769,sub_52774,Company_53,contact_53@exa.com,517.13,2024-08-02
acc_387,sub_52574,Company_393,contact_393@ex.com,839.34,2024-10-10
acc_355,sub_52155,Company_197,contact_197@ex.com,586.32,2023-07-22
acc_338,sub_53826,Company_240,contact_240@ex.com,1.0,2024-03-31
acc_464,sub_51708,Company_345,contact_345@ex.com,1.0,2023-04-13
acc_634,sub_50359,Company_71,contact_71@exa.com,384.8,2023-03-04
acc_696,sub_51879,Company_7,alt_7@example.com,358.45,2024-09-03
acc_975,sub_52060,Company_372,contact_372@ex.com,1488.9,2023-10-10
acc_546,sub_50445,Company_86,contact_86@exa.com,1278.78,2023-07-10
acc_1478,sub_51768,Company_384,contact_384@ex.com,1.0,2023-05-18
acc_453,sub_52424,Company_303,contact_303@ex.com,65.49,2024-01-21
acc_527,sub_52745,Company_10,alt_10@example.com,1101.19,2023-04-25
acc_408,sub_51152,Company_203,contact_203@ex.com,769.19,2023-07-26
acc_1491,sub_53414,Company_234,contact_234@ex.com,769.26,2023-03-06
acc_1019,sub_51691,Company_250,contact_250@ex.com,464.69,2023-05-18
acc_1107,sub_52828,Company_21,alt_21@example.com,1094.86,2023-11-17
acc_637,sub_53720,Company_18,contact_18@exa.com,1310.67,2023-12-31
acc_583,sub_52180,Company_11,contact_11@exa.com,991.83,2023-09-23
acc_1143,sub_51008,Company_125,contact_125@ex.com,1.0,2023-10-27
acc_689,sub_52001,Company_355,contact_355@ex.com,217.7,2024-06-04
acc_1208,sub_53885,Company_386,contact_386@ex.com,736.8,2023-06-15
acc_626,sub_52669,Company_211,contact_211@ex.com,513.92,2024-09-13
acc_1155,sub_51876,Company_13,alt_13@example.com,842.66,2024-08-26
acc_366,sub_52224,Company_302,contact_302@ex.com,296.96,2023-10-22
acc_707,sub_51392,Company_333,contact_333@ex.com,1.0,2023-01-28
acc_1334,sub_52982,Company_16,alt_16@example.com,1407.88,2023-06-05
acc_44,sub_50500,Company_63,contact_63@exa.com,33.95,2023-11-04
acc_1212,sub_52605,Company_190,contact_190@ex.com,924.41,2023-05-02
acc_970,sub_50448,Company_19,alt_19@example.com,679.37,2023-11-26
acc_573,sub_53277,Company_43,contact_43@exa.com,570.21,2024-08-02
acc_1329,sub_53026,Company_367,contact_367@ex.com,66.39,2023-12-21
acc_263,sub_51574,Company_107,contact_107@ex.com,1.0,2024-03-17
acc_362,sub_52435,Company_395,contact_395@ex.com,1.0,2023-08-09
acc_1161,sub_50970,Company_179,contact_179@ex.com,520.84,2023-09-05
acc_1498,sub_53794,Company_3,alt_3@example.com,1255.86,2023-02-03
acc_1376,sub_53055,Company_49,contact_49@exa.com,950.68,2023-05-11
acc_710,sub_52680,Company_228,contact_228@ex.com,1.0,2023-07-20
acc_686,sub_52436,Company_344,contact_344@ex.com,1.0,2023-07-07
acc_1310,sub_53548,Company_180,contact_180@ex.com,566.46,2024-12-10
acc_931,sub_50844,Company_308,contact_308@ex.com,1.0,2024-05-14
acc_447,sub_52736,Company_13,alt_13@example.com,176.16,2024-01-03
acc_638,sub_50647,Company_34,alt_34@example.com,555.98,2024-05-16
acc_66,sub_53304,Company_28,contact_28@exa.com,202.06,2023-04-08
acc_240,sub_53023,Company_273,contact_273@ex.com,112.52,2023-12-26
acc_1005,sub_50499,Company_52,contact_52@exa.com,371.67,2023-07-31
acc_1142,sub_51494,Company_0,contact_0@exam.com,310.25,2023-05-26
acc_603,sub_53652,Company_358,contact_358@ex.com,1.0,2024-10-09
acc_255,sub_50722,Company_338,contact_338@ex.com,518.62,2023-12-14
acc_1187,sub_51756,Company_216,contact_216@ex.com,477.36,2023-08-14
acc_1015,sub_52265,Company_355,contact_355@ex.com,1.0,2024-05-02
acc_938,sub_50286,Company_331,contact_331@ex.com,1.0,2023-08-25
acc_1402,sub_51325,Company_201,contact_201@ex.com,1.0,2023-08-09
acc_1427,sub_51427,Company_343,contact_343@ex.com,1.0,2024-11-28
acc_172,sub_52394,Company_358,contact_358@ex.com,1.0,2023-12-25
acc_571,sub_53209,Company_107,contact_107@ex.com,817.01,2023-06-28
acc_888,sub_51354,Company_353,contact_353@ex.com,255.39,2024-05-10
acc_1252,sub_50872,Company_43,contact_43@exa.com,648.3,2023-10-15
acc_1379,sub_50815,Company_314,contact_314@ex.com,1.0,2023-05-08
acc_169,sub_51763,Company_124,contact_124@ex.com,1.0,2023-01-01
acc_1228,sub_52638,Company_34,contact_34@exa.com,932.25,2024-07-16
acc_1354,sub_51723,Company_283,contact_283@ex.com,809.63,2024-12-21
acc_967,sub_52845,Company_169,contact_169@ex.com,732.49,2023-04-16
acc_456,sub_51288,Company_183,contact_183@ex.com,607.59,2024-03-26
acc_281,sub_53236,Company_26,contact_26@exa.com,89.77,2024-08-27
acc_725,sub_51800,Company_74,contact_74@exa.com,73.47,2024-01-29
acc_1262,sub_51538,Company_208,contact_208@ex.com,897.32,2024-12-01
acc_1315,sub_53822,Company_258,contact_258@ex.com,210.08,2024-07-13
acc_811,sub_51285,Company_213,contact_213@ex.com,786.62,2024-08-01
acc_564,sub_53527,Company_228,contact_228@ex.com,451.14,2024-03-06
acc_1172,sub_51169,Company_22,alt_22@example.com,370.13,2023-04-12
acc_172,sub_53136,Company_367,contact_367@ex.com,148.98,2024-01-26
acc_1306,sub_53099,Company_121,contact_121@ex.com,1.0,2023-11-22
acc_59,sub_51278,Company_224,contact_224@ex.com,271.82,2023-05-09
acc_1061,sub_50407,Company_369,contact_369@ex.com,81.11,2024-12-10
acc_21,sub_52688,Company_144,contact_144@ex.com,1.0,2024-02-23
acc_348,sub_51023,Company_325,contact_325@ex.com,361.73,2024-01-14
acc_251,sub_53029,Company_148,contact_148@ex.com,833.8,2023-06-25
acc_1218,sub_50592,Company_86,contact_86@exa.com,995.58,2024-03-13
acc_726,sub_53355,Company_392,contact_392@ex.com,610.49,2023-07-24
acc_127,sub_52847,Company_200,contact_200@ex.com,1.0,2023-09-04
acc_1271,sub_53274,Company_56,contact_56@exa.com,783.03,2024-03-24
acc_1328,sub_50321,Company_312,contact_312@ex.com,1.0,2024-06-07
acc_1396,sub_51184,Company_282,contact_282@ex.com,495.54,2023-10-05
acc_408,sub_51261,Company_316,contact_316@ex.com,63.89,2024-04-20
acc_599,sub_52644,Company_166,contact_166@ex.com,1.0,2024-11-22
acc_924,sub_53126,Company_347,contact_347@ex.com,1.0,2024-04-25
acc_596,sub_53769,Company_394,contact_394@ex.com,199.24,2023-10-28
acc_861,sub_53681,Company_89,contact_89@exa.com,1236.31,2023-12-21
acc_206,sub_53554,Company_206,contact_206@ex.com,762.11,2023-04-10
acc_501,sub_51644,Company_5,alt_5@example.com,316.95,2023-06-29
acc_752,sub_53627,Company_2,alt_2@example.com,348.1,2023-09-06
acc_724,sub_51870,Company_322,contact_322@ex.com,705.73,2024-06-01
acc_778,sub_53332,Company_16,contact_16@exa.com,617.72,2023-02-27
acc_120,sub_51856,Company_16,contact_16@exa.com,296.52,2023-12-11
acc_935,sub_50095,Company_224,contact_224@ex.com,1.0,2024-01-26
acc_874,sub_51751,Company_286,contact_286@ex.com,86.02,2024-01-31
acc_1313,sub_52357,Company_221,contact_221@ex.com,1017.2,2023-01-20
acc_740,sub_52111,Company_320,contact_320@ex.com,1.0,2024-03-12
acc_97,sub_50335,Company_310,contact_310@ex.com,642.87,2024-09-23
acc_763,sub_51678,Company_326,contact_326@ex.com,532.29,2023-08-03
acc_790,sub_50556,Company_311,contact_311@ex.com,1149.6,2023-09-18
acc_556,sub_52033,Company_210,contact_210@ex.com,1.0,2024-10-26
acc_532,sub_52904,Company_219,contact_219@ex.com,114.88,2024-11-19
acc_29,sub_51114,Company_295,contact_295@ex.com,1.0,2023-09-24
acc_1165,sub_50800,Company_1,alt_1@example.com,665.21,2023-10-18
acc_431,sub_52108,Company_48,contact_48@exa.com,491.16,2024-02-02
acc_15,sub_50205,Company_250,contact_250@ex.com,27.91,2023-03-10
acc_1352,sub_52261,Company_185,contact_185@ex.com,1.0,2023-01-08
acc_1052,sub_53693,Company_71,contact_71@exa.com,742.64,2024-02-01
acc_444,sub_52589,Company_348,contact_348@ex.com,806.12,2024-07-18
acc_1214,sub_50498,Company_190,contact_190@ex.com,338.98,2024-11-24
acc_1294,sub_52382,Company_186,contact_186@ex.com,968.58,2024-05-03
acc_1160,sub_50332,Company_24,alt_24@example.com,160.73,2024-08-29
acc_452,sub_52358,Company_102,contact_102@ex.com,847.37,2023-04-19
acc_1251,sub_53905,Company_80,contact_80@exa.com,810.74,2024-09-10
acc_198,sub_50526,Company_191,contact_191@ex.com,631.71,2023-01-03
acc_1075,sub_50398,Company_232,contact_232@ex.com,1.0,2024-04-21
acc_742,sub_53018,Company_385,contact_385@ex.com,695.77,2023-01-09
acc_1048,sub_50420,Company_192,contact_192@ex.com,67.34,2024-06-16
acc_1460,sub_51765,Company_56,contact_56@exa.com,670.51,2023-11-24
acc_257,sub_53069,Company_123,contact_123@ex.com,206.69,2023-05-15
acc_1406,sub_50527,Company_3,alt_3@example.com,787.13,2023-08-19
acc_1046,sub_50688,Company_205,contact_205@ex.com,178.88,2024-02-18
acc_894,sub_53572,Company_242,contact_242@ex.com,518.75,2023-03-24
acc_1002,sub_51996,Company_313,contact_313@ex.com,317.36,2023-07-31
acc_1259,sub_50341,Company_167,contact_167@ex.com,1.0,2024-04-16
acc_594,sub_53689,Company_146,contact_146@ex.com,862.65,2023-04-29
acc_668,sub_50980,Company_291,contact_291@ex.com,223.68,2024-05-15
acc_874,sub_52770,Company_354,contact_354@ex.com,1.0,2023-12-19
acc_1264,sub_51403,Company_198,contact_198@ex.com,385.62,2024-05-18
acc_1351,sub_51732,Company_48,contact_48@exa.com,567.44,2023-04-06
acc_1063,sub_53528,Company_295,contact_295@ex.com,1.0,2023-11-25
acc_869,sub_51791,Company_78,contact_78@exa.com,946.54,2023-12-12
acc_786,sub_50451,Company_321,contact_321@ex.com,337.46,2023-04-23
acc_348,sub_51866,Company_281,contact_281@ex.com,713.83,2023-12-04
acc_1096,sub_51031,Company_326,contact_326@ex.com,1.0,2024-02-28
acc_1096,sub_50705,Company_258,contact_258@ex.com,157.64,2023-07-19
acc_249,sub_51176,Company_291,contact_291@ex.com,366.72,2023-12-08
acc_385,sub_50096,Company_154,contact_154@ex.com,318.49,2024-02-16
acc_1462,sub_50050,Company_310,contact_310@ex.com,720.62,2024-08-29
acc_1300,sub_51703,Company_197,contact_197@ex.com,1.0,2024-03-27
acc_914,sub_51334,Company_374,contact_374@ex.com,466.25,2023-10-30
acc_1434,sub_51752,Company_292,contact_292@ex.com,486.65,2024-12-26
acc_1104,sub_51036,Company_119,contact_119@ex.com,230.77,2024-06-11
acc_1001,sub_53470,Company_58,contact_58@exa.com,342.15,2024-07-25
acc_363,sub_52701,Company_201,contact_201@ex.com,176.48,2023-05-11
acc_676,sub_53663,Company_183,contact_183@ex.com,1.0,2024-06-06
acc_1003,sub_52225,Company_327,contact_327@ex.com,1.0,2023-10-14
acc_82,sub_53364,Company_317,contact_317@ex.com,1351.8,2023-12-26
acc_447,sub_50237,Company_145,contact_145@ex.com,1158.9,2023-12-15
acc_426,sub_50271,Company_209,contact_209@ex.com,479.31,2024-11-12
acc_852,sub_52714,Company_20,alt_20@example.com,498.36,2024-03-04
acc_1153,sub_52538,Company_18,contact_18@exa.com,1381.24,2024-12-07
acc_449,sub_53051,Company_242,contact_242@ex.com,827.36,2023-09-30
acc_982,sub_51200,Company_141,contact_141@ex.com,1.0,2023-03-22
acc_631,sub_50935,Company_323,contact_323@ex.com,148.43,2023-12-14
acc_489,sub_53048,Company_200,contact_200@ex.com,968.99,2024-06-15
acc_1426,sub_53423,Company_215,contact_215@ex.com,1.0,2024-10-17
acc_540,sub_51019,Company_237,contact_237@ex.com,1298.6,2023-03-31
acc_869,sub_50104,Company_24,alt_24@example.com,565.59,2024-04-14
acc_278,sub_53387,Company_152,contact_152@ex.com,924.1,2024-09-27
acc_913,sub_53867,Company_322,contact_322@ex.com,643.94,2024-01-27
acc_864,sub_51501,Company_278,contact_278@ex.com,1.0,2024-12-31
acc_88,sub_53167,Company_249,contact_249@ex.com,1.0,2024-05-25
acc_101,sub_52587,Company_77,contact_77@exa.com,1303.17,2024-09-13
acc_439,sub_50954,Company_332,contact_332@ex.com,1.0,2024-03-27
acc_1393,sub_53501,Company_63,contact_63@exa.com,740.75,2023-09-20
acc_195,sub_51275,Company_59,contact_59@exa.com,69.54,2024-12-01
acc_516,sub_52288,Company_253,contact_253@ex.com,320.4,2024-04-25
acc_250,sub_53694,Company_290,contact_290@ex.com,1.0,2023-04-25
acc_381,sub_52128,Company_69,contact_69@exa.com,1479.65,2023-02-26
acc_26,sub_53695,Company_36,contact_36@exa.com,342.4,2023-10-09
acc_1275,sub_50144,Company_335,contact_335@ex.com,1.0,2023-12-10
acc_1047,sub_53019,Company_366,contact_366@ex.com,291.1,2024-12-01
acc_995,sub_50464,Company_256,contact_256@ex.com,313.18,2023-05-19
acc_109,sub_53340,Company_379,contact_379@ex.com,332.52,2024-11-11
acc_896,sub_50044,Company_0,contact_0@exam.com,608.12,2023-10-16
acc_893,sub_53691,Company_4,alt_4@example.com,1059.44,2023-04-09
acc_1028,sub_53451,Company_125,contact_125@ex.com,1399.5,2024-05-01
acc_1041,sub_52083,Company_157,contact_157@ex.com,757.6,2024-10-19
acc_957,sub_52548,Company_308,contact_308@ex.com,798.41,2024-06-08
acc_1486,sub_52885,Company_124,contact_124@ex.com,747.57,2023-12-31
acc_1435,sub_51905,Company_57,contact_57@exa.com,879.84,2023-03-29
acc_599,sub_50405,Company_343,contact_343@ex.com,1.0,2023-03-30
acc_1233,sub_51876,Company_13,alt_13@example.com,1267.07,2024-03-02
acc_1326,sub_50274,Company_16,alt_16@example.com,1303.94,2023-02-25
acc_770,sub_53813,Company_375,contact_375@ex.com,891.58,2023-07-01
acc_462,sub_53276,Company_60,contact_60@exa.com,965.15,2024-08-07
acc_726,sub_53289,Company_163,contact_163@ex.com,162.72,2024-07-05
acc_1330,sub_53523,Company_70,contact_70@exa.com,1444.86,2023-07-29
acc_273,sub_53884,Company_246,contact_246@ex.com,1.0,2024-11-17
acc_815,sub_52116,Company_12,alt_12@example.com,600.87,2024-03-11
acc_1353,sub_52220,Company_226,contact_226@ex.com,1.0,2024-08-08
acc_618,sub_52151,Company_292,contact_292@ex.com,236.23,2023-01-22
acc_384,sub_50937,Company_393,contact_393@ex.com,1.0,2023-12-05
acc_1314,sub_50247,Company_219,contact_219@ex.com,357.9,2023-02-20
acc_649,sub_53597,Company_4,contact_4@exam.com,1375.48,2023-09-25
acc_198,sub_50384,Company_398,contact_398@ex.com,423.42,2023-06-22
acc_908,sub_50161,Company_313,contact_313@ex.com,1.0,2024-01-18
acc_195,sub_53456,Company_92,contact_92@exa.com,1497.71,2023-08-17
acc_691,sub_50884,Company_101,contact_101@ex.com,283.12,2024-07-30
acc_1230,sub_51156,Company_75,contact_75@exa.com,572.87,2024-03-23
acc_510,sub_50217,Company_97,contact_97@exa.com,1073.76,2024-10-07
acc_1167,sub_53084,Company_299,contact_299@ex.com,638.02,2024-12-06
acc_63,sub_50289,Company_247,contact_247@ex.com,819.11,2024-10-09
acc_1162,sub_52784,Company_101,contact_101@ex.com,263.59,2024-08-27
acc_111,sub_51957,Company_35,contact_35@exa.com,465.51,2023-11-21
acc_1069,sub_50843,Company_21,alt_21@example.com,1436.23,2024-07-09
acc_816,sub_51819,Company_160,contact_160@ex.com,123.39,2024-12-12
acc_1163,sub_53076,Company_293,contact_293@ex.com,683.99,2024-05-17
acc_312,sub_51543,Company_394,contact_394@ex.com,188.03,2024-10-13
acc_828,sub_51314,Company_233,contact_233@ex.com,1.0,2023-10-15
acc_465,sub_52954,Company_191,contact_191@ex.com,1.0,2023-05-04
acc_405,sub_51410,Company_224,contact_224@ex.com,1.0,2024-06-08
acc_392,sub_52567,Company_259,contact_259@ex.com,1.0,2023-11-08
acc_1313,sub_52287,Company_63,contact_63@exa.com,873.04,2024-08-23
