invoice_id,subscription_id,invoiced_amount,invoice_date
inv_108646,sub_53109,555.11,2023-09-27
inv_108647,sub_53539,1126.91,2024-01-11
inv_108648,sub_53385,1347.29,2023-03-23
inv_108649,sub_50278,1228.46,2024-02-29
inv_108650,sub_53079,1376.33,2023-12-07
inv_108651,sub_53327,1435.3,2024-04-10
inv_108652,sub_52535,1400.33,2024-05-11
inv_108653,sub_50201,806.71,2023-02-01
inv_108654,sub_51554,468.24,2023-08-25
inv_108655,sub_52324,487.36,2023-12-09
inv_108656,sub_50424,214.98,2023-08-24
inv_108657,sub_51680,659.92,2024-12-11
inv_108658,sub_50676,361.09,2023-10-05
inv_108659,sub_50228,392.26,2024-02-16
inv_108660,sub_52337,978.82,2023-11-28
inv_108661,sub_51948,524.18,2024-04-10
inv_108663,sub_52649,807.1,2024-04-17
inv_108664,sub_53920,1164.74,2023-01-19
inv_108665,sub_53257,1207.49,2024-10-14
inv_108666,sub_52810,76.16,2024-01-20
inv_108667,sub_52390,321.16,2023-04-13
inv_108668,sub_51884,400.53,2023-04-13
inv_108669,sub_50734,619.64,2024-07-12
inv_108670,sub_51005,118.63,2024-10-03
inv_108671,sub_53997,296.43,2023-05-25
inv_108672,sub_50979,1023.38,2024-07-30
inv_108673,sub_51390,200.79,2023-06-23
inv_108674,sub_52916,806.35,2023-08-12
inv_108675,sub_53164,545.47,2023-07-28
inv_108676,sub_50337,846.24,2023-12-16
inv_108677,sub_52043,667.83,2024-01-08
inv_108678,sub_50295,1146.3,2023-12-06
inv_108679,sub_51193,680.49,2024-05-30
inv_108680,sub_53269,988.81,2023-05-09
inv_108681,sub_51055,1148.12,2024-07-28
inv_108682,sub_51111,332.06,2024-06-22
inv_108683,sub_52726,71.08,2023-05-28
inv_108684,sub_53998,358.59,2023-03-22
inv_108685,sub_52663,748.71,2023-01-12
inv_108686,sub_51038,1406.28,2024-11-18
inv_108687,sub_50443,1314.51,2024-10-25
inv_108688,sub_50592,786.12,2024-09-24
inv_108689,sub_51230,734.05,2023-08-16
inv_108690,sub_52784,1237.79,2024-10-12
inv_108691,sub_51053,1277.81,2023-01-05
inv_108692,sub_51432,117.27,2024-05-18
inv_108694,sub_53552,283.26,2023-07-26
inv_108695,sub_51898,376.22,2023-05-27
inv_108696,sub_50911,512.23,2023-07-16
inv_108697,sub_50776,749.37,2023-07-18
inv_108698,sub_50335,489.55,2023-02-14
inv_108699,sub_50756,902.78,2023-09-20
inv_108700,sub_50342,497.37,2023-01-06
inv_108701,sub_52336,167.52,2023-05-19
inv_108702,sub_51677,160.88,2023-09-13
inv_108703,sub_50836,743.67,2024-08-16
inv_108704,sub_52506,232.31,2023-04-18
inv_108705,sub_51789,48.91,2023-09-20
inv_108706,sub_53114,51.99,2023-08-20
inv_108707,sub_50220,405.73,2023-12-25
inv_108708,sub_53460,1034.53,2024-04-01
inv_108709,sub_51543,1010.14,2023-05-18
inv_108710,sub_50835,1090.38,2023-05-13
inv_108711,sub_50837,1261.7,2023-06-12
inv_108712,sub_51589,1059.92,2023-01-31
inv_108713,sub_52479,115.01,2023-09-02
inv_108714,sub_50466,1186.37,2023-02-28
inv_108715,sub_53086,800.13,2024-08-26
inv_108716,sub_51162,1498.33,2023-03-04
inv_108717,sub_50535,574.23,2024-07-28
inv_108718,sub_50674,1191.57,2024-07-31
inv_108719,sub_53511,985.17,2024-04-25
inv_108720,sub_52648,451.17,2024-10-06
inv_108721,sub_50366,574.09,2024-10-19
inv_108722,sub_52850,363.89,2023-11-16
inv_108723,sub_53658,196.67,2023-08-25
inv_108725,sub_52707,1471.47,2024-12-23
inv_108726,sub_50395,999.42,2023-11-22
inv_108727,sub_53028,885.79,2023-06-03
inv_108728,sub_53224,229.35,2024-10-10
inv_108729,sub_50270,570.33,2023-12-19
inv_108730,sub_51998,1065.37,2024-09-14
inv_108731,sub_51706,1196.73,2023-12-05
inv_108732,sub_51162,995.2,2024-11-18
inv_108733,sub_50031,352.6,2023-07-10
inv_108734,sub_51213,76.69,2024-09-15
inv_108735,sub_51733,1352.43,2023-06-12
inv_108736,sub_50939,54.24,2024-04-13
inv_108737,sub_53187,1315.09,2024-12-22
inv_108738,sub_51123,1470.64,2023-04-20
inv_108739,sub_50134,76.02,2023-05-19
inv_108740,sub_53242,1389.16,2023-10-10
inv_108741,sub_51441,58.33,2023-12-14
inv_108742,sub_53532,1259.43,2024-09-12
inv_108743,sub_50381,291.61,2024-06-14
inv_108744,sub_51949,1072.91,2023-08-10
inv_108745,sub_52174,424.44,2023-12-15
inv_108746,sub_50325,421.94,2023-09-11
inv_108747,sub_50428,821.5,2023-12-11
inv_108748,sub_51746,149.29,2024-09-07
inv_108749,sub_52716,730.44,2023-04-11
inv_108750,sub_52789,1188.53,2023-06-30
inv_108751,sub_51261,405.06,2023-08-27
inv_108752,sub_50915,847.25,2024-06-11
inv_108753,sub_53866,509.12,2024-01-08
inv_108754,sub_52241,274.44,2024-02-15
inv_108756,sub_52235,849.32,2024-11-30
inv_108757,sub_52478,1034.61,2023-04-28
inv_108758,sub_53109,1227.62,2024-06-17
inv_108759,sub_51422,55.62,2023-04-24
inv_108760,sub_51907,1294.99,2023-03-02
inv_108761,sub_52865,1192.87,2023-08-20
inv_108762,sub_50217,535.86,2023-10-01
inv_108763,sub_51028,1174.78,2024-10-30
inv_108764,sub_52311,443.12,2024-02-13
inv_108765,sub_51177,1383.11,2023-05-07
inv_108766,sub_50573,502.68,2023-04-18
inv_108767,sub_52564,464.55,2023-12-14
inv_108768,sub_51061,238.05,2023-02-20
inv_108769,sub_53919,385.83,2023-01-21
inv_108770,sub_53407,1191.53,2023-11-08
inv_108771,sub_50003,202.45,2024-10-05
inv_108772,sub_50892,1145.84,2023-11-14
inv_108773,sub_52471,921.95,2024-02-07
inv_108774,sub_50647,1333.22,2023-09-21
inv_108775,sub_51428,1300.06,2024-01-27
inv_108776,sub_52260,1127.5,2024-06-08
inv_108777,sub_52976,1294.54,2024-12-11
inv_108778,sub_53491,164.54,2024-12-05
inv_108779,sub_50101,492.04,2023-01-26
inv_108780,sub_53668,436.28,2024-05-28
inv_108781,sub_52380,474.64,2023-07-17
inv_108782,sub_52394,285.88,2023-07-12
inv_108783,sub_53526,1299.83,2023-05-16
inv_108784,sub_52058,506.9,2024-11-01
inv_108785,sub_53806,349.98,2024-04-30
inv_108787,sub_50891,753.94,2023-01-14
inv_108788,sub_53584,1008.58,2024-04-09
inv_108789,sub_51970,970.21,2024-05-15
inv_108790,sub_53754,886.63,2023-01-13
inv_108791,sub_53427,850.61,2024-11-07
inv_108792,sub_50398,40.86,2023-04-19
inv_108793,sub_50473,1206.96,2024-02-19
inv_108794,sub_50526,1035.02,2024-10-19
inv_108795,sub_50984,1088.16,2024-06-04
inv_108796,sub_52543,291.66,2023-01-10
inv_108797,sub_50163,159.93,2023-01-16
inv_108798,sub_53444,914.03,2024-08-15
inv_108799,sub_51263,46.8,2023-07-15
inv_108800,sub_53138,1320.04,2024-02-28
inv_108801,sub_53172,1260.29,2023-12-01
inv_108802,sub_50450,375.1,2024-09-11
inv_108803,sub_52194,260.96,2023-07-25
inv_108804,sub_51115,899.31,2024-10-06
inv_108805,sub_52345,1020.47,2023-09-24
inv_108806,sub_51698,1203.93,2023-09-28
inv_108807,sub_52808,326.22,2024-08-29
inv_108808,sub_52434,422.95,2024-09-22
inv_108809,sub_52942,1082.08,2024-11-10
inv_108810,sub_51940,1370.16,2023-02-04
inv_108811,sub_53335,442.84,2023-03-13
inv_108812,sub_53481,35.11,2023-02-21
inv_108813,sub_53789,533.83,2024-03-10
inv_108814,sub_51409,460.49,2023-08-26
inv_108815,sub_51702,401.01,2024-09-09
inv_108816,sub_52534,1121.24,2024-02-24
inv_108818,sub_51491,971.05,2023-08-18
inv_108819,sub_51716,1431.09,2024-05-12
inv_108820,sub_50451,93.49,2024-05-23
inv_108821,sub_51965,32.37,2024-05-04
inv_108822,sub_51833,107.35,2024-06-06
inv_108823,sub_50404,1097.22,2023-08-20
inv_108824,sub_51092,1035.16,2024-11-20
inv_108825,sub_51706,585.51,2024-07-28
inv_108826,sub_52365,118.46,2023-07-25
inv_108827,sub_52645,828.71,2023-03-26
inv_108828,sub_52420,692.6,2024-04-09
inv_108829,sub_51627,1189.21,2024-04-20
inv_108830,sub_51637,718.34,2024-06-16
inv_108831,sub_53189,435.67,2023-04-23
inv_108832,sub_52721,246.64,2023-09-13
inv_108833,sub_50460,1445.64,2023-12-13
inv_108834,sub_51536,176.62,2024-09-20
inv_108835,sub_53930,1038.38,2023-08-13
inv_108836,sub_51145,1449.94,2023-11-10
inv_108837,sub_51634,348.25,2024-04-05
inv_108838,sub_50231,1383.57,2023-02-11
inv_108839,sub_51113,1042.03,2024-12-21
inv_108840,sub_51694,421.63,2023-04-08
inv_108841,sub_53305,875.82,2024-11-08
inv_108842,sub_52854,41.93,2023-03-14
inv_108843,sub_53593,555.4,2024-01-28
inv_108844,sub_53517,480.51,2024-08-30
inv_108845,sub_52924,269.35,2023-04-18
inv_108846,sub_52405,291.81,2023-07-31
inv_108847,sub_50908,109.27,2023-04-23
inv_108849,sub_50212,591.99,2024-03-29
inv_108850,sub_51049,577.87,2025-01-01
inv_108851,sub_53865,1327.79,2023-07-27
inv_108852,sub_53259,918.07,2024-05-01
inv_108853,sub_52623,1366.49,2024-02-23
inv_108854,sub_53723,1222.77,2023-04-04
inv_108855,sub_50898,782.17,2024-12-17
inv_108856,sub_52570,872.62,2024-11-13
inv_108857,sub_53211,1005.15,2023-03-02
inv_108858,sub_51678,235.47,2024-05-14
inv_108859,sub_53747,467.53,2024-08-26
inv_108860,sub_50320,674.76,2024-12-10
inv_108861,sub_53406,556.92,2023-10-23
inv_108862,sub_51689,781.66,2023-12-13
inv_108863,sub_52452,1201.57,2024-03-27
inv_108864,sub_53590,607.41,2024-02-26
inv_108865,sub_53644,1203.08,2023-06-16
inv_108866,sub_51445,778.12,2024-03-06
inv_108867,sub_52785,579.84,2023-02-04
inv_108868,sub_51031,1100.81,2024-03-18
inv_108869,sub_53242,1034.22,2024-01-30
inv_108870,sub_52959,163.47,2024-10-10
inv_108871,sub_53747,1217.95,2023-03-01
inv_108872,sub_50932,1202.36,2023-01-30
inv_108873,sub_53339,545.42,2023-02-19
inv_108874,sub_51571,1366.37,2024-08-01
inv_108875,sub_50129,761.87,2024-06-01
inv_108876,sub_52864,1108.09,2024-08-10
inv_108877,sub_51059,1348.61,2023-11-02
inv_108878,sub_52080,80.55,2024-06-12
inv_108880,sub_51109,1402.0,2024-12-09
inv_108881,sub_53782,810.49,2024-04-14
inv_108882,sub_51722,456.49,2024-01-31
inv_108883,sub_50381,145.41,2023-06-17
inv_108884,sub_53990,864.18,2024-07-19
inv_108885,sub_50866,321.65,2024-03-12
inv_108886,sub_53615,201.83,2024-03-28
inv_108887,sub_53062,891.07,2023-01-21
inv_108888,sub_53605,721.56,2024-10-04
inv_108889,sub_53053,114.29,2023-03-22
inv_108890,sub_53023,1311.62,2024-03-29
inv_108891,sub_52896,521.6,2024-06-06
inv_108892,sub_50108,1298.27,2023-04-18
inv_108893,sub_52192,1322.22,2023-07-26
inv_108894,sub_51112,280.29,2024-08-05
inv_108895,sub_50138,1244.93,2024-06-29
inv_108896,sub_50048,622.7,2024-01-12
inv_108897,sub_53258,154.54,2023-04-03
inv_108898,sub_53791,921.16,2023-04-25
inv_108899,sub_53738,150.55,2024-02-13
inv_108900,sub_52460,1392.46,2023-04-20
inv_108901,sub_53566,189.37,2023-08-20
inv_108902,sub_50446,1336.8,2023-01-15
inv_108903,sub_50077,269.84,2024-02-04
inv_108904,sub_51943,902.12,2023-07-25
inv_108905,sub_51288,1047.93,2023-02-02
inv_108906,sub_50453,1009.72,2024-04-03
inv_108907,sub_51777,1465.92,2023-08-02
inv_108908,sub_50331,1384.39,2024-08-19
inv_108909,sub_51943,1428.82,2023-03-15
inv_108911,sub_52336,1315.2,2024-01-23
inv_108912,sub_50081,192.11,2023-11-07
inv_108913,sub_50666,915.37,2024-02-02
inv_108914,sub_50531,884.98,2023-04-05
inv_108915,sub_51040,1426.95,2023-04-06
inv_108916,sub_50173,490.74,2024-01-23
inv_108917,sub_53286,209.58,2023-09-30
inv_108918,sub_52715,466.04,2024-08-15
inv_108919,sub_50120,831.74,2024-05-09
inv_108920,sub_52280,85.93,2023-11-21
inv_108921,sub_52057,774.93,2024-07-14
inv_108922,sub_50092,1312.95,2023-09-16
inv_108923,sub_50216,769.7,2024-08-28
inv_108924,sub_52423,1160.03,2023-03-11
inv_108925,sub_50560,1014.18,2023-12-04
inv_108926,sub_50050,354.33,2023-12-07
inv_108927,sub_51217,512.29,2024-01-15
inv_108928,sub_52243,86.07,2024-07-27
inv_108929,sub_50235,178.27,2024-01-14
inv_108930,sub_52730,483.44,2024-10-13
inv_108931,sub_50354,391.36,2023-02-18
inv_108932,sub_52603,312.12,2024-05-17
inv_108933,sub_53714,1344.94,2023-10-24
inv_108934,sub_51946,695.71,2023-10-12
inv_108935,sub_51654,347.1,2024-05-06
inv_108936,sub_53598,1363.77,2023-05-20
inv_108937,sub_52020,1337.22,2023-11-23
inv_108938,sub_53168,1165.46,2023-03-27
inv_108939,sub_52669,1203.95,2024-04-08
inv_108940,sub_51602,375.76,2023-02-10
inv_108942,sub_50262,1455.68,2023-12-11
inv_108943,sub_50796,189.13,2023-09-17
inv_108944,sub_50427,219.58,2023-09-07
inv_108945,sub_53682,366.96,2024-04-27
inv_108946,sub_52797,336.33,2024-10-11
inv_108947,sub_50889,609.06,2023-10-29
inv_108948,sub_53506,1491.0,2023-05-10
inv_108949,sub_52575,1313.31,2024-06-04
inv_108950,sub_53256,504.96,2023-11-26
inv_108951,sub_53215,138.38,2023-08-18
inv_108952,sub_52680,1084.49,2024-03-11
inv_108953,sub_50786,306.81,2024-05-02
inv_108954,sub_52032,373.82,2023-04-15
inv_108955,sub_52251,33.39,2024-08-08
inv_108956,sub_50807,1015.46,2023-06-06
inv_108957,sub_52192,141.15,2024-10-05
inv_108958,sub_50915,766.33,2023-11-07
inv_108959,sub_50112,1263.6,2024-07-28
inv_108960,sub_50869,1347.69,2024-03-10
inv_108961,sub_51254,258.29,2024-11-06
inv_108962,sub_50267,153.03,2024-10-04
inv_108963,sub_53441,1483.42,2023-01-12
inv_108964,sub_53802,1308.63,2024-06-21
inv_108965,sub_53307,1022.09,2024-04-15
inv_108966,sub_53921,504.91,2024-05-15
inv_108967,sub_51889,1235.06,2024-05-20
inv_108968,sub_52615,707.37,2023-11-12
inv_108969,sub_51582,270.96,2023-01-07
inv_108970,sub_51575,25.43,2024-08-25
inv_108971,sub_50184,1378.26,2023-01-04
inv_108973,sub_52418,1462.08,2024-07-10
inv_108974,sub_53142,568.86,2024-08-11
inv_108975,sub_50358,1066.94,2023-11-30
inv_108976,sub_53557,1006.82,2023-06-04
inv_108977,sub_52888,228.56,2024-01-30
inv_108978,sub_52652,1002.12,2023-02-13
inv_108979,sub_50854,473.32,2023-10-04
inv_108980,sub_51851,1496.0,2024-06-27
inv_108981,sub_53130,1101.93,2023-02-18
inv_108982,sub_53470,1213.62,2023-09-26
inv_108983,sub_51883,278.85,2025-01-01
inv_108984,sub_51052,1388.02,2024-01-14
inv_108985,sub_51965,125.49,2024-10-09
inv_108986,sub_51630,750.11,2023-06-23
inv_108987,sub_52163,30.42,2023-06-24
inv_108988,sub_50213,93.65,2024-09-05
inv_108989,sub_50220,114.73,2023-10-15
inv_108990,sub_51772,579.63,2024-07-18
inv_108991,sub_50149,740.04,2024-09-06
inv_108992,sub_51857,1317.1,2023-09-26
inv_108993,sub_50723,952.12,2023-11-20
inv_108994,sub_50850,1224.65,2024-12-08
inv_108995,sub_51626,149.98,2024-02-17
inv_108996,sub_53185,832.93,2023-10-18
inv_108997,sub_53447,1252.68,2024-12-21
inv_108998,sub_52094,83.39,2023-01-08
inv_108999,sub_51451,723.45,2023-10-20
inv_109000,sub_53199,1168.8,2023-12-13
inv_109001,sub_52142,888.03,2023-11-05
inv_109002,sub_53051,1248.06,2023-04-08
inv_109004,sub_51363,314.24,2023-11-22
inv_109005,sub_51998,317.4,2023-09-19
inv_109006,sub_50559,1315.45,2024-01-24
inv_109007,sub_50276,78.74,2024-09-05
inv_109008,sub_52486,1327.98,2024-07-03
inv_109009,sub_53238,346.22,2023-09-02
inv_109010,sub_50021,562.69,2023-08-31
inv_109011,sub_52412,831.52,2024-11-06
inv_109012,sub_52868,876.16,2023-07-23
inv_109013,sub_51846,1325.44,2024-05-05
inv_109014,sub_51442,941.92,2024-08-12
inv_109015,sub_53016,1442.43,2024-11-25
inv_109016,sub_52006,1381.76,2023-03-18
inv_109017,sub_53699,466.37,2024-08-26
inv_109018,sub_50792,449.19,2023-06-11
inv_109019,sub_52870,1472.76,2024-02-06
inv_109020,sub_53023,630.98,2024-01-04
inv_109021,sub_52908,1111.15,2024-11-07
inv_109022,sub_52391,480.35,2023-08-15
inv_109023,sub_53473,222.24,2024-01-28
inv_109024,sub_50269,983.92,2024-04-04
inv_109025,sub_53363,1129.67,2024-09-24
inv_109026,sub_53195,578.14,2024-10-14
inv_109027,sub_50363,391.39,2024-08-30
inv_109028,sub_53824,426.05,2024-03-20
inv_109029,sub_53219,1380.34,2023-10-23
inv_109030,sub_51258,511.4,2023-07-21
inv_109031,sub_52622,696.07,2024-10-27
inv_109032,sub_51988,566.15,2023-05-19
inv_109033,sub_50454,811.86,2023-02-10
inv_109035,sub_50080,1191.68,2023-12-08
inv_109036,sub_51572,694.52,2024-10-18
inv_109037,sub_50665,755.57,2024-05-24
inv_109038,sub_53327,610.41,2023-03-22
inv_109039,sub_51066,915.05,2024-06-18
inv_109040,sub_52652,155.14,2024-08-02
inv_109041,sub_50364,734.73,2024-08-27
inv_109042,sub_52372,830.43,2023-02-15
inv_109043,sub_53473,1020.31,2024-06-07
inv_109044,sub_50991,1002.93,2024-09-16
inv_109045,sub_50227,1486.46,2024-12-06
inv_109046,sub_51991,1061.18,2024-10-12
inv_109047,sub_51781,1169.04,2023-07-02
inv_109048,sub_52026,80.85,2024-02-27
inv_109049,sub_53901,266.97,2023-03-21
inv_109050,sub_52395,847.96,2024-11-27
inv_109051,sub_52687,158.34,2023-03-08
inv_109052,sub_50180,208.26,2023-03-08
inv_109053,sub_51097,1079.55,2024-10-04
inv_109054,sub_53716,1252.88,2024-11-23
inv_109055,sub_50051,558.54,2023-03-30
inv_109056,sub_53087,1070.32,2024-09-11
inv_109057,sub_52476,1397.59,2023-05-13
inv_109058,sub_52825,814.92,2024-11-23
inv_109059,sub_50536,135.69,2023-03-28
inv_109060,sub_51501,542.22,2023-11-05
inv_109061,sub_53831,998.3,2023-12-30
inv_109062,sub_50811,179.73,2024-04-13
inv_109063,sub_51118,1403.53,2023-01-11
inv_109064,sub_52736,548.36,2024-08-06
inv_109066,sub_52103,1058.21,2024-02-28
inv_109067,sub_53827,477.22,2024-03-26
inv_109068,sub_51411,1390.53,2023-10-21
inv_109069,sub_53252,658.21,2024-07-04
inv_109070,sub_51120,701.25,2023-04-04
inv_109071,sub_51251,1425.81,2023-05-14
inv_109072,sub_50042,227.14,2023-06-30
inv_109073,sub_52692,867.83,2024-11-25
inv_109074,sub_50234,1202.28,2024-12-22
inv_109075,sub_51306,1156.34,2023-04-13
inv_109076,sub_51666,273.98,2024-01-04
inv_109077,sub_52869,696.87,2023-03-15
inv_109078,sub_50634,1410.57,2023-06-20
inv_109079,sub_52457,1425.41,2024-04-25
inv_109080,sub_53748,980.17,2023-03-01
inv_109081,sub_50758,1226.2,2024-06-17
inv_109082,sub_53617,534.1,2023-12-11
inv_109083,sub_52610,763.53,2023-09-12
inv_109084,sub_50689,357.15,2023-12-14
inv_109085,sub_53816,203.57,2024-02-14
inv_109086,sub_50226,1325.71,2024-08-14
inv_109087,sub_53805,26.77,2023-09-01
inv_109088,sub_50556,1059.93,2023-04-04
inv_109089,sub_53632,1114.54,2024-01-30
inv_109090,sub_53210,1315.9,2024-01-25
inv_109091,sub_51143,1257.47,2024-03-14
inv_109092,sub_50859,464.67,2023-07-29
inv_109093,sub_50129,948.91,2024-04-05
inv_109094,sub_52138,200.22,2023-04-29
inv_109095,sub_53837,876.33,2023-09-24
inv_109097,sub_52096,820.13,2024-07-07
inv_109098,sub_53442,1382.41,2024-05-07
inv_109099,sub_50942,1127.37,2023-03-09
inv_109100,sub_50742,1419.92,2024-03-06
inv_109101,sub_53474,170.35,2024-02-18
inv_109102,sub_53267,305.53,2024-06-25
inv_109103,sub_50786,312.28,2023-03-02
inv_109104,sub_51067,1244.58,2024-09-08
inv_109105,sub_50904,592.62,2024-04-01
inv_109106,sub_51899,653.52,2024-09-14
inv_109107,sub_52202,512.93,2023-05-16
inv_109108,sub_51788,242.75,2023-02-18
inv_109109,sub_51534,646.96,2023-10-07
inv_109110,sub_50481,843.58,2023-06-03
inv_109111,sub_50907,466.93,2024-10-07
inv_109112,sub_53044,117.97,2024-08-17
inv_109113,sub_53140,958.58,2024-12-30
inv_109114,sub_53600,263.24,2024-12-07
inv_109115,sub_52912,883.21,2024-06-27
inv_109116,sub_52745,1496.87,2023-06-06
inv_109117,sub_51365,92.74,2024-05-10
inv_109118,sub_51712,364.94,2024-04-03
inv_109119,sub_53301,1314.32,2023-04-07
inv_109120,sub_52509,1058.33,2023-04-28
inv_109121,sub_50134,374.63,2023-08-15
inv_109122,sub_52051,868.0,2024-07-05
inv_109123,sub_53238,38.21,2024-09-12
inv_109124,sub_53807,774.36,2023-05-08
inv_109125,sub_52558,710.9,2023-03-23
inv_109126,sub_50097,1082.98,2023-06-08
inv_109128,sub_51364,1295.54,2024-08-15
inv_109129,sub_53906,878.14,2024-05-04
inv_109130,sub_50944,1407.1,2023-09-05
inv_109131,sub_50281,636.42,2024-04-14
inv_109132,sub_53607,1057.11,2023-09-26
inv_109133,sub_52689,635.98,2024-12-29
inv_109134,sub_50699,703.27,2024-08-07
inv_109135,sub_52258,1386.71,2024-04-03
inv_109136,sub_51893,1469.26,2024-09-19
inv_109137,sub_50147,1296.72,2023-04-01
inv_109138,sub_52888,765.25,2023-06-22
inv_109139,sub_53819,1477.07,2023-10-26
inv_109140,sub_52776,875.02,2023-02-05
inv_109141,sub_51580,690.41,2024-12-27
inv_109142,sub_51374,325.13,2024-02-15
inv_109143,sub_50917,1086.4,2023-01-24
inv_109144,sub_50376,865.37,2024-09-24
inv_109145,sub_51749,553.58,2023-07-04
inv_109146,sub_51233,1284.53,2024-03-05
inv_109147,sub_53057,1241.95,2023-10-14
inv_109148,sub_52707,1167.01,2024-06-26
inv_109149,sub_53395,778.6,2023-02-05
inv_109150,sub_52946,166.89,2024-03-20
inv_109151,sub_50729,985.47,2023-03-10
inv_109152,sub_52774,1430.7,2024-06-08
inv_109153,sub_50463,483.39,2024-12-24
inv_109154,sub_50493,389.14,2024-06-15
inv_109155,sub_50207,278.79,2023-12-10
inv_109156,sub_53557,982.87,2024-05-11
inv_109157,sub_51461,1137.2,2024-09-20
inv_109159,sub_51368,1485.96,2023-01-04
inv_109160,sub_51383,1332.05,2024-05-23
inv_109161,sub_51037,1183.82,2023-10-02
inv_109162,sub_53974,516.18,2023-01-17
inv_109163,sub_52799,100.71,2024-07-12
inv_109164,sub_51546,165.25,2024-09-03
inv_109165,sub_53818,115.37,2024-07-14
inv_109166,sub_52262,76.92,2023-05-22
inv_109167,sub_51285,1164.34,2023-10-10
inv_109168,sub_53725,54.22,2024-04-14
inv_109169,sub_51879,1429.42,2024-05-10
inv_109170,sub_53728,1008.27,2024-09-27
inv_109171,sub_50000,1179.1,2023-11-28
inv_109172,sub_51278,924.51,2023-02-02
inv_109173,sub_53316,182.08,2023-11-19
inv_109174,sub_52383,1220.21,2024-08-15
inv_109175,sub_52698,1160.56,2024-05-22
inv_109176,sub_53693,1213.56,2023-12-31
inv_109177,sub_53427,1440.8,2024-07-24
inv_109178,sub_52280,1309.54,2023-09-26
inv_109179,sub_53165,379.71,2023-07-18
inv_109180,sub_51490,1038.0,2023-11-22
inv_109181,sub_52783,1402.54,2024-08-11
inv_109182,sub_51191,1397.29,2024-06-09
inv_109183,sub_52206,432.73,2023-12-21
inv_109184,sub_51358,563.87,2023-09-22
inv_109185,sub_50397,378.46,2024-11-26
inv_109186,sub_50762,1270.4,2023-01-17
inv_109187,sub_53384,456.69,2024-09-04
inv_109188,sub_53422,453.16,2023-11-18
inv_109190,sub_50238,980.05,2024-02-19
inv_109191,sub_50268,1048.55,2024-12-16
inv_109192,sub_53392,167.15,2023-12-27
inv_109193,sub_50720,741.96,2024-05-13
inv_109194,sub_53778,1348.92,2023-08-04
inv_109195,sub_52120,276.31,2023-01-04
inv_109196,sub_50592,1063.14,2024-02-14
inv_109197,sub_53469,400.62,2024-04-22
inv_109198,sub_53830,1232.95,2024-02-28
inv_109199,sub_53489,545.09,2023-12-19
inv_109200,sub_53574,828.53,2023-02-06
inv_109201,sub_50946,943.45,2024-06-24
inv_109202,sub_51347,1056.77,2024-12-11
inv_109203,sub_53308,670.74,2024-10-20
inv_109204,sub_50036,1353.66,2023-01-16
inv_109205,sub_50025,1316.87,2023-07-28
inv_109206,sub_53124,1218.52,2023-10-21
inv_109207,sub_50360,443.26,2023-05-31
inv_109208,sub_50821,531.91,2024-01-15
inv_109209,sub_51444,955.63,2024-01-07
inv_109210,sub_51450,180.22,2023-10-25
inv_109211,sub_53039,227.64,2023-01-17
inv_109212,sub_53204,356.51,2024-07-10
inv_109213,sub_53664,367.53,2024-05-10
inv_109214,sub_52449,39.87,2023-10-02
inv_109215,sub_51552,38.44,2024-12-20
inv_109216,sub_53632,1239.18,2024-02-29
inv_109217,sub_53063,1064.77,2023-11-18
inv_109218,sub_53654,1380.1,2024-06-06
inv_109219,sub_52781,1320.54,2023-11-24
inv_109221,sub_53520,1253.87,2024-03-17
inv_109222,sub_52375,471.07,2023-11-18
inv_109223,sub_52243,630.09,2024-04-19
inv_109224,sub_52689,642.65,2023-12-29
inv_109225,sub_50441,169.55,2023-03-27
inv_109226,sub_52595,740.0,2023-04-21
inv_109227,sub_52247,1165.23,2023-06-26
inv_109228,sub_53178,907.09,2024-05-25
inv_109229,sub_50280,583.81,2023-10-15
inv_109230,sub_51474,1242.07,2024-01-05
inv_109231,sub_53373,992.52,2024-06-28
inv_109232,sub_50397,1351.07,2023-05-18
inv_109233,sub_52851,447.02,2023-09-08
inv_109234,sub_50575,259.3,2024-12-28
inv_109235,sub_52723,1348.79,2024-12-07
inv_109236,sub_50089,1056.57,2024-10-04
inv_109237,sub_52665,803.24,2024-05-13
inv_109238,sub_51849,1011.01,2023-10-26
inv_109239,sub_51647,1004.56,2023-05-09
inv_109240,sub_52385,575.11,2023-08-12
inv_109241,sub_53351,455.3,2023-06-27
inv_109242,sub_50382,1264.28,2023-12-08
inv_109243,sub_53222,63.13,2023-10-04
inv_109244,sub_50604,183.91,2023-12-20
inv_109245,sub_50292,1449.79,2023-02-06
inv_109246,sub_52452,745.55,2023-08-01
inv_109247,sub_51330,281.45,2023-02-07
inv_109248,sub_50145,596.17,2023-07-22
inv_109249,sub_50996,845.99,2024-07-07
inv_109250,sub_51921,1287.65,2023-02-28
inv_109252,sub_53378,893.63,2023-02-25
inv_109253,sub_50343,1130.1,2023-08-05
inv_109254,sub_53924,191.65,2024-07-25
inv_109255,sub_51534,1228.34,2023-03-05
inv_109256,sub_51148,571.77,2023-01-18
inv_109257,sub_53277,531.75,2024-11-14
inv_109258,sub_51685,165.05,2024-04-18
inv_109259,sub_52581,1017.43,2023-04-04
inv_109260,sub_52230,544.39,2023-05-05
inv_109261,sub_52541,1077.59,2023-10-29
inv_109262,sub_52046,475.4,2024-06-23
