subscription_id,company_name,company_email,subscription_begin_date,cancel_date
sub_53109,Company_20,alt_20@example.com,2024-06-07,
sub_53110,Company_83,contact_83@example.com,2024-03-05,
sub_53111,Company_78,contact_78@example.com,2023-11-20,
sub_53112,Company_222,contact_222@example.com,2024-01-24,2024-02-26
sub_53113,Company_126,contact_126@example.com,2023-03-21,
sub_53114,Company_56,contact_56@example.com,2024-07-15,
sub_53115,Company_33,contact_33@example.com,2023-12-04,
sub_53116,Company_170,contact_170@example.com,2023-10-07,2024-01-09
sub_53117,Company_115,contact_115@example.com,2023-10-08,
sub_53118,Company_113,contact_113@example.com,2024-01-23,2024-04-05
sub_53119,Company_63,contact_63@example.com,2023-06-29,2024-04-13
sub_53120,Company_156,contact_156@example.com,2024-08-25,
sub_53121,Company_13,alt_13@example.com,2024-05-16,
sub_53122,Company_358,contact_358@example.com,2024-08-08,
sub_53123,Company_144,contact_144@example.com,2024-07-18,2024-12-23
sub_53124,Company_24,contact_24@example.com,2023-06-24,2023-12-23
sub_53125,Company_199,contact_199@example.com,2023-07-05,2024-01-17
sub_53126,Company_347,contact_347@example.com,2024-06-28,
sub_53127,Company_304,contact_304@example.com,2024-02-17,
sub_53128,Company_132,contact_132@example.com,2023-01-10,
sub_53129,Company_79,contact_79@example.com,2023-05-10,
sub_53130,Company_376,contact_376@example.com,2023-10-01,2023-11-17
sub_53132,Company_398,contact_398@example.com,2023-09-13,2024-09-14
sub_53133,Company_361,contact_361@example.com,2024-04-13,
sub_53134,Company_181,contact_181@example.com,2024-04-24,
sub_53135,Company_146,contact_146@example.com,2023-10-10,
sub_53136,Company_367,contact_367@example.com,2023-08-23,2024-02-15
sub_53137,Company_44,contact_44@example.com,2023-11-09,2024-06-24
sub_53138,Company_32,alt_32@example.com,2023-04-03,
sub_53139,Company_373,contact_373@example.com,2023-09-03,
sub_53140,Company_29,contact_29@example.com,2023-03-28,
sub_53141,Company_252,contact_252@example.com,2023-01-11,2023-09-05
sub_53142,Company_374,contact_374@example.com,2023-05-20,
sub_53143,Company_350,contact_350@example.com,2024-06-29,
sub_53144,Company_63,contact_63@example.com,2024-02-20,2024-03-18
sub_53145,Company_25,alt_25@example.com,2023-01-08,
sub_53146,Company_273,contact_273@example.com,2023-12-20,2024-05-13
sub_53147,Company_338,contact_338@example.com,2024-06-24,
sub_53148,Company_311,contact_311@example.com,2023-02-13,
sub_53149,Company_86,contact_86@example.com,2024-06-20,
sub_53150,Company_115,contact_115@example.com,2023-06-29,
sub_53151,Company_68,contact_68@example.com,2024-06-10,2024-12-27
sub_53152,Company_216,contact_216@example.com,2024-05-22,
sub_53153,Company_57,contact_57@example.com,2023-12-13,
sub_53154,Company_347,contact_347@example.com,2023-09-13,
sub_53155,Company_392,contact_392@example.com,2023-05-01,
sub_53156,Company_150,contact_150@example.com,2023-09-29,
sub_53157,Company_323,contact_323@example.com,2024-08-05,
sub_53158,Company_111,contact_111@example.com,2023-11-09,
sub_53159,Company_329,contact_329@example.com,2024-06-11,
sub_53160,Company_18,contact_18@example.com,2024-04-19,
sub_53161,Company_316,contact_316@example.com,2024-05-14,
sub_53163,Company_54,contact_54@example.com,2023-01-06,2023-07-24
sub_53164,Company_95,contact_95@example.com,2024-02-16,
sub_53165,Company_220,contact_220@example.com,2024-05-18,
sub_53166,Company_263,contact_263@example.com,2023-06-07,
sub_53167,Company_249,contact_249@example.com,2023-01-08,2023-04-17
sub_53168,Company_128,contact_128@example.com,2023-08-20,
sub_53169,Company_153,contact_153@example.com,2024-01-09,2024-09-04
sub_53170,Company_274,contact_274@example.com,2023-10-03,2023-12-17
sub_53171,Company_336,contact_336@example.com,2024-03-25,
sub_53172,Company_382,contact_382@example.com,2024-03-20,
sub_53173,Company_363,contact_363@example.com,2023-07-23,
sub_53174,Company_20,contact_20@example.com,2023-05-17,
sub_53175,Company_169,contact_169@example.com,2023-02-02,2023-05-15
sub_53176,Company_245,contact_245@example.com,2023-09-30,
sub_53177,Company_281,contact_281@example.com,2024-05-22,
sub_53178,Company_349,contact_349@example.com,2023-05-11,2023-11-13
sub_53179,Company_399,contact_399@example.com,2024-02-14,2024-11-16
sub_53180,Company_379,contact_379@example.com,2024-02-03,
sub_53181,Company_55,contact_55@example.com,2023-01-22,
sub_53182,Company_256,contact_256@example.com,2023-01-14,2024-03-01
sub_53183,Company_26,contact_26@example.com,2023-12-17,2024-08-12
sub_53184,Company_377,contact_377@example.com,2023-01-09,
sub_53185,Company_144,contact_144@example.com,2024-05-12,2024-07-13
sub_53186,Company_126,contact_126@example.com,2023-06-06,
sub_53187,Company_127,contact_127@example.com,2023-10-15,
sub_53188,Company_134,contact_134@example.com,2023-09-11,2024-09-06
sub_53189,Company_101,contact_101@example.com,2024-04-30,
sub_53190,Company_0,alt_0@example.com,2023-04-16,2024-04-28
sub_53191,Company_312,contact_312@example.com,2023-07-05,2023-10-29
sub_53192,Company_302,contact_302@example.com,2023-06-02,
sub_53194,Company_74,contact_74@example.com,2024-03-12,2024-04-10
sub_53195,Company_46,contact_46@example.com,2023-02-22,
sub_53196,Company_156,contact_156@example.com,2023-08-25,
sub_53197,Company_245,contact_245@example.com,2023-03-04,
sub_53198,Company_26,contact_26@example.com,2023-11-08,
sub_53199,Company_143,contact_143@example.com,2023-12-26,
sub_53200,Company_214,contact_214@example.com,2023-09-10,2024-03-11
sub_53201,Company_93,contact_93@example.com,2023-02-11,
sub_53202,Company_381,contact_381@example.com,2023-11-26,
sub_53203,Company_143,contact_143@example.com,2023-04-14,
sub_53204,Company_251,contact_251@example.com,2024-01-08,
sub_53205,Company_49,contact_49@example.com,2023-01-14,
sub_53206,Company_66,contact_66@example.com,2023-12-06,2024-06-27
sub_53207,Company_185,contact_185@example.com,2024-08-26,
sub_53208,Company_309,contact_309@example.com,2024-01-16,2024-06-05
sub_53209,Company_107,contact_107@example.com,2024-08-21,
sub_53210,Company_44,contact_44@example.com,2023-04-19,2023-07-14
sub_53211,Company_308,contact_308@example.com,2023-05-04,
sub_53212,Company_335,contact_335@example.com,2023-07-15,2023-11-10
sub_53213,Company_50,contact_50@example.com,2023-03-18,2024-01-11
sub_53214,Company_154,contact_154@example.com,2024-04-30,
sub_53215,Company_103,contact_103@example.com,2024-06-30,
sub_53216,Company_78,contact_78@example.com,2023-02-14,
sub_53217,Company_281,contact_281@example.com,2023-09-16,
sub_53218,Company_388,contact_388@example.com,2024-07-27,
sub_53219,Company_187,contact_187@example.com,2024-04-04,
sub_53220,Company_367,contact_367@example.com,2023-05-01,
sub_53221,Company_247,contact_247@example.com,2024-03-05,2024-12-18
sub_53222,Company_257,contact_257@example.com,2023-01-23,
sub_53223,Company_356,contact_356@example.com,2023-05-13,
sub_53225,Company_97,contact_97@example.com,2024-02-12,2024-11-11
sub_53226,Company_262,contact_262@example.com,2023-03-18,
sub_53227,Company_260,contact_260@example.com,2024-01-29,2024-12-01
sub_53228,Company_205,contact_205@example.com,2023-10-06,
sub_53229,Company_81,contact_81@example.com,2024-08-08,
sub_53230,Company_4,contact_4@example.com,2024-06-09,
sub_53231,Company_257,contact_257@example.com,2024-06-21,
sub_53232,Company_112,contact_112@example.com,2023-10-31,
sub_53233,Company_60,contact_60@example.com,2023-06-25,
sub_53234,Company_121,contact_121@example.com,2023-10-26,2023-12-05
sub_53235,Company_142,contact_142@example.com,2023-05-17,2023-10-22
sub_53236,Company_26,contact_26@example.com,2023-09-12,
sub_53237,Company_59,contact_59@example.com,2023-01-02,
sub_53238,Company_309,contact_309@example.com,2024-01-13,
sub_53239,Company_361,contact_361@example.com,2024-07-16,2024-12-18
sub_53240,Company_209,contact_209@example.com,2023-10-29,2024-05-02
sub_53241,Company_320,contact_320@example.com,2023-01-11,
sub_53242,Company_374,contact_374@example.com,2023-10-14,
sub_53243,Company_8,contact_8@example.com,2024-07-04,
sub_53244,Company_398,contact_398@example.com,2024-08-20,2024-11-02
sub_53245,Company_352,contact_352@example.com,2024-01-27,
sub_53246,Company_131,contact_131@example.com,2024-07-18,2024-11-20
sub_53247,Company_112,contact_112@example.com,2023-11-29,
sub_53248,Company_322,contact_322@example.com,2024-02-09,
sub_53249,Company_373,contact_373@example.com,2024-03-20,
sub_53250,Company_245,contact_245@example.com,2023-04-06,
sub_53251,Company_94,contact_94@example.com,2023-06-30,
sub_53252,Company_373,contact_373@example.com,2023-07-04,
sub_53253,Company_158,contact_158@example.com,2023-06-16,
sub_53254,Company_201,contact_201@example.com,2023-07-12,
sub_53256,Company_206,contact_206@example.com,2023-04-13,
sub_53257,Company_372,contact_372@example.com,2023-01-13,
sub_53258,Company_196,contact_196@example.com,2023-01-22,2023-04-08
sub_53259,Company_390,contact_390@example.com,2023-02-14,
sub_53260,Company_42,contact_42@example.com,2023-10-02,2024-01-03
sub_53261,Company_307,contact_307@example.com,2023-01-14,2024-03-14
sub_53262,Company_5,alt_5@example.com,2023-04-19,2024-02-10
sub_53263,Company_173,contact_173@example.com,2023-03-29,
sub_53264,Company_388,contact_388@example.com,2024-07-30,
sub_53265,Company_227,contact_227@example.com,2023-06-17,
sub_53266,Company_79,contact_79@example.com,2023-09-07,
sub_53267,Company_136,contact_136@example.com,2024-07-10,
sub_53268,Company_22,contact_22@example.com,2023-04-16,
sub_53269,Company_261,contact_261@example.com,2024-03-01,
sub_53270,Company_114,contact_114@example.com,2023-01-25,
sub_53271,Company_75,contact_75@example.com,2023-12-28,
sub_53272,Company_350,contact_350@example.com,2024-01-29,
sub_53273,Company_366,contact_366@example.com,2023-04-26,
sub_53274,Company_56,contact_56@example.com,2023-08-18,2023-10-29
sub_53275,Company_144,contact_144@example.com,2024-01-01,2024-02-29
sub_53276,Company_60,contact_60@example.com,2024-01-05,
sub_53277,Company_43,contact_43@example.com,2023-02-14,
sub_53278,Company_219,contact_219@example.com,2024-06-27,
sub_53279,Company_307,contact_307@example.com,2023-07-05,
sub_53280,Company_341,contact_341@example.com,2023-11-05,2024-10-09
sub_53281,Company_178,contact_178@example.com,2023-04-17,2023-09-22
sub_53282,Company_338,contact_338@example.com,2024-01-13,
sub_53283,Company_135,contact_135@example.com,2023-03-20,
sub_53284,Company_76,contact_76@example.com,2023-05-31,
sub_53285,Company_228,contact_228@example.com,2024-05-04,
sub_53287,Company_372,contact_372@example.com,2023-10-13,
sub_53288,Company_65,contact_65@example.com,2023-07-06,
sub_53289,Company_163,contact_163@example.com,2024-05-21,
sub_53290,Company_246,contact_246@example.com,2024-02-28,
sub_53291,Company_6,alt_6@example.com,2023-12-08,2024-03-07
sub_53292,Company_334,contact_334@example.com,2023-09-09,
sub_53293,Company_254,contact_254@example.com,2024-07-05,
sub_53294,Company_252,contact_252@example.com,2024-06-29,
sub_53295,Company_20,alt_20@example.com,2023-08-24,
sub_53296,Company_366,contact_366@example.com,2024-03-07,
sub_53297,Company_355,contact_355@example.com,2023-08-13,
sub_53298,Company_185,contact_185@example.com,2023-01-03,2023-05-07
sub_53299,Company_8,contact_8@example.com,2024-01-07,
sub_53300,Company_68,contact_68@example.com,2023-04-23,2023-06-12
sub_53301,Company_184,contact_184@example.com,2023-05-23,
sub_53302,Company_27,alt_27@example.com,2024-07-18,
sub_53303,Company_215,contact_215@example.com,2023-09-06,2024-01-11
sub_53304,Company_28,contact_28@example.com,2023-05-22,2023-08-10
sub_53305,Company_360,contact_360@example.com,2023-05-27,2023-12-26
sub_53306,Company_356,contact_356@example.com,2024-03-10,
sub_53307,Company_54,contact_54@example.com,2024-08-18,
sub_53308,Company_304,contact_304@example.com,2023-06-11,
sub_53309,Company_72,contact_72@example.com,2023-03-22,
sub_53310,Company_291,contact_291@example.com,2024-03-02,2024-06-06
sub_53311,Company_240,contact_240@example.com,2023-05-24,
sub_53312,Company_153,contact_153@example.com,2024-04-26,2024-12-12
sub_53313,Company_227,contact_227@example.com,2023-01-14,
sub_53314,Company_30,contact_30@example.com,2023-02-02,2023-12-28
sub_53315,Company_257,contact_257@example.com,2023-06-14,
sub_53316,Company_216,contact_216@example.com,2024-04-10,
sub_53318,Company_292,contact_292@example.com,2024-05-28,2024-11-20
sub_53319,Company_216,contact_216@example.com,2023-06-10,2023-11-16
sub_53320,Company_267,contact_267@example.com,2024-01-22,2024-04-15
sub_53321,Company_205,contact_205@example.com,2023-02-27,
sub_53322,Company_21,alt_21@example.com,2024-07-26,
sub_53323,Company_30,alt_30@example.com,2023-03-21,2024-06-01
sub_53324,Company_244,contact_244@example.com,2023-11-17,2024-11-05
sub_53325,Company_23,alt_23@example.com,2024-01-25,
sub_53326,Company_190,contact_190@example.com,2024-03-10,
sub_53327,Company_53,contact_53@example.com,2023-03-21,2023-10-12
sub_53328,Company_33,alt_33@example.com,2023-12-10,
sub_53329,Company_83,contact_83@example.com,2024-07-08,
sub_53330,Company_305,contact_305@example.com,2023-01-12,2024-02-23
sub_53331,Company_96,contact_96@example.com,2024-07-18,2024-11-18
sub_53332,Company_16,contact_16@example.com,2023-09-04,
sub_53333,Company_291,contact_291@example.com,2024-08-01,
sub_53334,Company_4,alt_4@example.com,2024-05-10,
sub_53335,Company_47,contact_47@example.com,2023-11-13,2023-12-07
sub_53336,Company_384,contact_384@example.com,2023-10-17,
sub_53337,Company_161,contact_161@example.com,2024-02-05,
sub_53338,Company_182,contact_182@example.com,2023-05-13,2024-05-26
sub_53339,Company_169,contact_169@example.com,2024-02-22,
sub_53340,Company_379,contact_379@example.com,2024-05-30,
sub_53341,Company_396,contact_396@example.com,2023-06-03,
sub_53342,Company_195,contact_195@example.com,2024-05-03,
sub_53343,Company_36,alt_36@example.com,2023-02-08,
sub_53344,Company_349,contact_349@example.com,2024-04-19,2024-06-18
sub_53345,Company_47,contact_47@example.com,2023-08-26,
sub_53346,Company_348,contact_348@example.com,2023-05-25,2024-07-11
sub_53347,Company_256,contact_256@example.com,2024-06-12,
sub_53349,Company_393,contact_393@example.com,2023-12-16,2024-08-21
sub_53350,Company_173,contact_173@example.com,2023-10-25,2024-05-16
sub_53351,Company_220,contact_220@example.com,2023-02-10,2024-05-31
sub_53352,Company_349,contact_349@example.com,2024-02-01,
sub_53353,Company_312,contact_312@example.com,2023-03-18,
sub_53354,Company_254,contact_254@example.com,2023-04-10,
sub_53355,Company_392,contact_392@example.com,2023-11-13,2024-09-08
sub_53356,Company_8,alt_8@example.com,2023-03-31,
sub_53357,Company_160,contact_160@example.com,2023-06-23,
sub_53358,Company_34,contact_34@example.com,2023-10-14,
sub_53359,Company_45,contact_45@example.com,2023-03-14,2023-07-03
sub_53360,Company_235,contact_235@example.com,2023-09-22,2024-06-10
sub_53361,Company_390,contact_390@example.com,2024-03-28,
sub_53362,Company_71,contact_71@example.com,2023-05-07,
sub_53363,Company_186,contact_186@example.com,2023-10-21,
sub_53364,Company_317,contact_317@example.com,2023-05-13,
sub_53365,Company_32,alt_32@example.com,2023-11-18,
sub_53366,Company_211,contact_211@example.com,2024-06-02,
sub_53367,Company_134,contact_134@example.com,2023-02-13,2024-01-16
sub_53368,Company_29,contact_29@example.com,2023-09-08,2024-09-20
sub_53369,Company_4,contact_4@example.com,2023-06-08,
sub_53370,Company_192,contact_192@example.com,2023-06-12,
sub_53371,Company_37,contact_37@example.com,2023-08-17,2024-03-22
sub_53372,Company_342,contact_342@example.com,2023-04-06,
sub_53373,Company_328,contact_328@example.com,2024-07-01,
sub_53374,Company_18,alt_18@example.com,2024-04-21,
sub_53375,Company_374,contact_374@example.com,2023-04-21,2024-08-22
sub_53376,Company_203,contact_203@example.com,2024-03-19,
sub_53377,Company_33,contact_33@example.com,2023-11-21,2024-06-03
sub_53378,Company_248,contact_248@example.com,2023-08-06,2024-08-19
sub_53380,Company_79,contact_79@example.com,2024-04-26,2024-07-29
sub_53381,Company_163,contact_163@example.com,2024-08-04,2024-09-09
sub_53382,Company_396,contact_396@example.com,2024-01-25,2024-03-16
sub_53383,Company_185,contact_185@example.com,2024-03-16,
sub_53384,Company_108,contact_108@example.com,2023-01-24,2024-03-07
sub_53385,Company_138,contact_138@example.com,2023-09-16,
sub_53386,Company_72,contact_72@example.com,2023-03-12,
sub_53387,Company_152,contact_152@example.com,2024-04-07,
sub_53388,Company_214,contact_214@example.com,2024-06-21,2024-10-28
sub_53389,Company_132,contact_132@example.com,2023-07-08,
sub_53390,Company_219,contact_219@example.com,2023-12-17,
sub_53391,Company_152,contact_152@example.com,2023-06-18,
sub_53392,Company_214,contact_214@example.com,2024-05-08,
sub_53393,Company_274,contact_274@example.com,2023-06-14,
sub_53394,Company_354,contact_354@example.com,2024-08-07,
sub_53395,Company_21,alt_21@example.com,2023-01-11,2023-11-14
sub_53396,Company_305,contact_305@example.com,2023-07-23,2023-09-20
sub_53397,Company_296,contact_296@example.com,2023-05-29,2023-11-30
sub_53398,Company_21,alt_21@example.com,2023-11-21,
sub_53399,Company_234,contact_234@example.com,2023-06-01,2024-03-02
sub_53400,Company_58,contact_58@example.com,2024-02-21,
sub_53401,Company_1,contact_1@example.com,2024-04-06,
sub_53402,Company_38,alt_38@example.com,2023-05-09,
sub_53403,Company_296,contact_296@example.com,2023-04-10,
sub_53404,Company_96,contact_96@example.com,2024-03-06,
sub_53405,Company_279,contact_279@example.com,2023-06-20,
sub_53406,Company_178,contact_178@example.com,2023-08-03,2023-11-28
sub_53407,Company_295,contact_295@example.com,2023-01-15,2023-08-12
sub_53408,Company_8,contact_8@example.com,2023-11-06,
sub_53409,Company_157,contact_157@example.com,2024-05-29,
sub_53411,Company_233,contact_233@example.com,2024-02-28,
sub_53412,Company_24,alt_24@example.com,2024-07-09,
sub_53413,Company_267,contact_267@example.com,2023-12-10,2024-02-26
sub_53414,Company_234,contact_234@example.com,2024-03-14,
sub_53415,Company_304,contact_304@example.com,2023-06-16,
sub_53416,Company_145,contact_145@example.com,2024-03-23,
sub_53417,Company_145,contact_145@example.com,2023-04-12,2023-06-15
sub_53418,Company_53,contact_53@example.com,2023-04-02,
sub_53419,Company_210,contact_210@example.com,2023-04-17,2024-01-16
sub_53420,Company_319,contact_319@example.com,2024-07-11,2024-09-20
sub_53421,Company_257,contact_257@example.com,2024-08-18,
sub_53422,Company_16,contact_16@example.com,2023-10-24,
sub_53423,Company_215,contact_215@example.com,2023-08-05,2023-12-17
sub_53424,Company_282,contact_282@example.com,2024-01-26,
sub_53425,Company_240,contact_240@example.com,2023-05-08,2023-11-23
sub_53426,Company_237,contact_237@example.com,2024-02-27,
sub_53427,Company_20,alt_20@example.com,2024-02-10,2024-03-04
sub_53428,Company_0,alt_0@example.com,2023-08-18,
sub_53429,Company_337,contact_337@example.com,2023-09-28,2024-03-23
sub_53430,Company_7,alt_7@example.com,2024-02-29,
sub_53431,Company_123,contact_123@example.com,2023-01-05,2024-04-29
sub_53432,Company_16,contact_16@example.com,2023-01-16,
sub_53433,Company_191,contact_191@example.com,2024-06-15,
sub_53434,Company_379,contact_379@example.com,2023-11-22,
sub_53435,Company_292,contact_292@example.com,2024-03-16,
sub_53436,Company_200,contact_200@example.com,2023-07-17,2024-06-16
sub_53437,Company_24,alt_24@example.com,2023-02-22,2024-04-27
sub_53438,Company_219,contact_219@example.com,2023-05-12,2024-09-23
sub_53439,Company_372,contact_372@example.com,2023-06-27,2024-02-08
sub_53440,Company_264,contact_264@example.com,2023-06-12,
sub_53442,Company_295,contact_295@example.com,2024-02-06,
sub_53443,Company_390,contact_390@example.com,2023-09-24,
sub_53444,Company_165,contact_165@example.com,2023-07-28,
sub_53445,Company_223,contact_223@example.com,2023-01-12,2023-12-19
sub_53446,Company_78,contact_78@example.com,2023-01-29,2023-12-31
sub_53447,Company_40,contact_40@example.com,2024-08-08,
sub_53448,Company_12,contact_12@example.com,2023-05-14,2024-01-21
sub_53449,Company_398,contact_398@example.com,2024-01-02,
sub_53450,Company_113,contact_113@example.com,2023-11-01,
sub_53451,Company_125,contact_125@example.com,2024-01-23,
sub_53452,Company_133,contact_133@example.com,2023-02-22,
sub_53453,Company_73,contact_73@example.com,2023-01-24,2024-01-05
sub_53454,Company_52,contact_52@example.com,2023-04-24,2024-01-04
sub_53455,Company_62,contact_62@example.com,2023-04-20,
sub_53456,Company_92,contact_92@example.com,2023-04-06,
sub_53457,Company_185,contact_185@example.com,2023-08-01,
sub_53458,Company_7,alt_7@example.com,2023-01-23,
sub_53459,Company_320,contact_320@example.com,2023-03-20,2023-07-25
sub_53460,Company_192,contact_192@example.com,2023-11-18,2024-10-27
sub_53461,Company_13,alt_13@example.com,2023-06-14,
sub_53462,Company_91,contact_91@example.com,2024-08-03,
sub_53463,Company_310,contact_310@example.com,2023-02-02,2023-04-23
sub_53464,Company_177,contact_177@example.com,2024-05-10,
sub_53465,Company_307,contact_307@example.com,2024-07-13,
sub_53466,Company_379,contact_379@example.com,2023-09-18,
sub_53467,Company_62,contact_62@example.com,2023-07-17,
sub_53468,Company_11,contact_11@example.com,2024-06-14,
sub_53469,Company_389,contact_389@example.com,2023-06-06,2023-10-14
sub_53470,Company_58,contact_58@example.com,2023-08-11,
sub_53471,Company_112,contact_112@example.com,2023-03-27,2024-04-22
sub_53473,Company_47,contact_47@example.com,2023-12-23,
sub_53474,Company_282,contact_282@example.com,2023-10-29,2024-07-14
sub_53475,Company_253,contact_253@example.com,2024-03-22,2024-12-29
sub_53476,Company_98,contact_98@example.com,2023-09-14,
sub_53477,Company_33,alt_33@example.com,2023-10-15,
sub_53478,Company_6,alt_6@example.com,2024-08-24,
sub_53479,Company_84,contact_84@example.com,2023-07-30,
sub_53480,Company_228,contact_228@example.com,2024-03-09,
sub_53481,Company_382,contact_382@example.com,2023-10-06,
sub_53482,Company_55,contact_55@example.com,2024-01-28,
sub_53483,Company_180,contact_180@example.com,2024-01-18,
sub_53484,Company_323,contact_323@example.com,2023-03-07,
sub_53485,Company_17,contact_17@example.com,2024-06-07,
sub_53486,Company_150,contact_150@example.com,2024-06-27,
sub_53487,Company_203,contact_203@example.com,2023-01-31,
sub_53488,Company_165,contact_165@example.com,2024-03-15,
sub_53489,Company_95,contact_95@example.com,2024-01-02,
sub_53490,Company_336,contact_336@example.com,2024-01-16,
sub_53491,Company_160,contact_160@example.com,2023-05-06,
sub_53492,Company_5,contact_5@example.com,2023-12-03,
sub_53493,Company_7,alt_7@example.com,2023-11-26,
sub_53494,Company_119,contact_119@example.com,2024-07-29,
sub_53495,Company_308,contact_308@example.com,2023-08-06,
sub_53496,Company_287,contact_287@example.com,2023-10-12,2024-11-01
sub_53497,Company_13,alt_13@example.com,2023-03-18,2024-01-25
sub_53498,Company_215,contact_215@example.com,2024-03-21,2024-09-19
sub_53499,Company_101,contact_101@example.com,2023-07-21,2023-09-04
sub_53500,Company_255,contact_255@example.com,2023-02-17,
sub_53501,Company_63,contact_63@example.com,2024-04-08,2024-07-24
sub_53502,Company_302,contact_302@example.com,2024-01-28,
sub_53504,Company_294,contact_294@example.com,2023-01-05,
sub_53505,Company_67,contact_67@example.com,2024-02-17,2024-03-26
sub_53506,Company_270,contact_270@example.com,2023-02-10,2023-08-21
sub_53507,Company_35,contact_35@example.com,2024-04-26,2024-07-03
sub_53508,Company_212,contact_212@example.com,2023-11-05,
sub_53509,Company_177,contact_177@example.com,2024-02-14,
sub_53510,Company_160,contact_160@example.com,2024-05-20,
sub_53511,Company_24,contact_24@example.com,2024-02-07,2024-07-28
sub_53512,Company_232,contact_232@example.com,2024-05-20,
sub_53513,Company_328,contact_328@example.com,2023-05-05,
sub_53514,Company_316,contact_316@example.com,2023-04-16,
sub_53515,Company_22,alt_22@example.com,2023-01-11,
sub_53516,Company_165,contact_165@example.com,2024-03-22,
sub_53517,Company_97,contact_97@example.com,2024-01-13,
sub_53518,Company_275,contact_275@example.com,2023-01-06,2024-05-18
sub_53519,Company_26,contact_26@example.com,2023-09-23,
sub_53520,Company_1,alt_1@example.com,2023-02-14,
sub_53521,Company_155,contact_155@example.com,2023-03-18,
sub_53522,Company_313,contact_313@example.com,2024-01-24,2024-06-30
sub_53523,Company_70,contact_70@example.com,2024-08-20,
sub_53524,Company_61,contact_61@example.com,2023-05-10,2023-11-09
sub_53525,Company_385,contact_385@example.com,2024-08-21,
sub_53526,Company_35,alt_35@example.com,2024-02-28,
sub_53527,Company_228,contact_228@example.com,2023-05-06,
sub_53528,Company_295,contact_295@example.com,2024-05-04,
sub_53529,Company_250,contact_250@example.com,2023-10-15,2024-04-16
sub_53530,Company_247,contact_247@example.com,2023-08-20,
sub_53531,Company_151,contact_151@example.com,2023-03-26,
sub_53532,Company_124,contact_124@example.com,2023-07-30,
sub_53533,Company_253,contact_253@example.com,2023-03-03,
sub_53535,Company_197,contact_197@example.com,2023-07-12,
sub_53536,Company_106,contact_106@example.com,2024-08-27,
sub_53537,Company_270,contact_270@example.com,2024-06-10,
sub_53538,Company_160,contact_160@example.com,2023-11-16,
sub_53539,Company_78,contact_78@example.com,2024-05-31,2024-08-13
sub_53540,Company_112,contact_112@example.com,2024-01-08,2024-08-12
sub_53541,Company_317,contact_317@example.com,2024-06-09,2024-10-10
sub_53542,Company_96,contact_96@example.com,2023-03-12,
sub_53543,Company_351,contact_351@example.com,2023-11-11,
sub_53544,Company_295,contact_295@example.com,2023-04-15,
sub_53545,Company_54,contact_54@example.com,2023-04-23,
sub_53546,Company_235,contact_235@example.com,2023-07-11,
sub_53547,Company_338,contact_338@example.com,2024-06-27,
sub_53548,Company_180,contact_180@example.com,2023-09-29,2023-12-18
sub_53549,Company_43,contact_43@example.com,2023-12-29,
sub_53550,Company_203,contact_203@example.com,2024-05-29,
sub_53551,Company_260,contact_260@example.com,2023-12-08,
sub_53552,Company_189,contact_189@example.com,2023-04-11,2023-05-26
sub_53553,Company_374,contact_374@example.com,2024-03-08,
sub_53554,Company_206,contact_206@example.com,2023-06-30,
sub_53555,Company_311,contact_311@example.com,2024-05-20,
sub_53556,Company_221,contact_221@example.com,2023-04-22,
sub_53557,Company_127,contact_127@example.com,2023-04-24,
sub_53558,Company_18,contact_18@example.com,2024-08-12,
sub_53559,Company_122,contact_122@example.com,2023-03-09,
sub_53560,Company_115,contact_115@example.com,2024-02-19,
sub_53561,Company_112,contact_112@example.com,2023-10-02,
sub_53562,Company_2,alt_2@example.com,2023-07-28,2024-02-10
sub_53563,Company_361,contact_361@example.com,2024-09-02,
sub_53564,Company_375,contact_375@example.com,2023-01-04,
sub_53566,Company_156,contact_156@example.com,2023-09-02,
sub_53567,Company_35,contact_35@example.com,2023-06-20,
sub_53568,Company_233,contact_233@example.com,2023-05-26,2023-06-21
sub_53569,Company_219,contact_219@example.com,2023-12-09,
sub_53570,Company_135,contact_135@example.com,2023-03-20,2023-07-05
sub_53571,Company_36,alt_36@example.com,2023-01-10,
sub_53572,Company_242,contact_242@example.com,2024-08-20,
sub_53573,Company_126,contact_126@example.com,2024-04-28,
sub_53574,Company_8,contact_8@example.com,2024-08-03,
sub_53575,Company_148,contact_148@example.com,2023-08-22,
sub_53576,Company_386,contact_386@example.com,2023-05-31,
sub_53577,Company_155,contact_155@example.com,2023-12-10,
sub_53578,Company_179,contact_179@example.com,2024-07-12,2024-12-10
sub_53579,Company_129,contact_129@example.com,2024-01-09,
sub_53580,Company_180,contact_180@example.com,2023-11-05,
sub_53581,Company_265,contact_265@example.com,2024-09-02,
sub_53582,Company_57,contact_57@example.com,2023-10-04,
sub_53583,Company_327,contact_327@example.com,2023-01-22,2023-04-27
sub_53584,Company_38,alt_38@example.com,2023-08-14,2024-08-05
sub_53585,Company_182,contact_182@example.com,2024-05-24,
sub_53586,Company_379,contact_379@example.com,2024-03-17,
sub_53587,Company_45,contact_45@example.com,2023-07-18,2024-11-20
sub_53588,Company_327,contact_327@example.com,2023-04-21,2023-09-28
sub_53589,Company_347,contact_347@example.com,2024-07-11,
sub_53590,Company_230,contact_230@example.com,2024-06-23,
